,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
29,0.003649551847623055,0.0033814137116358-0.00391768998361031,0.0,0.0,0.0,0.0
30,0.004228353563747336,0.00391768998361031-0.004539017143884362,0.0,0.0,0.0,0.0
31,0.004898950503114332,0.004539017143884362-0.005258883862344302,0.0,0.0,0.0,0.0
32,0.005675900955334174,0.005258883862344302-0.006092918048324047,0.0,0.0,0.0,0.0
33,0.0065760720861097344,0.006092918048324047-0.007059226123895422,0.0,0.0,0.0,0.0
34,0.007619006114099035,0.007059226123895422-0.008178786104302649,0.0,0.0,0.0,0.0
35,0.0088273445617016,0.008178786104302649-0.009475903019100548,0.0,0.0,0.0,0.0
36,0.010227319790019264,0.009475903019100548-0.01097873656093798,0.0,0.0,0.0,0.0
37,0.011849324488944258,0.01097873656093798-0.012719912416950538,0.0,0.0,0.0,0.0
38,0.013728571485690249,0.012719912416950538-0.014737230554429959,0.0,0.0,0.0,0.0
39,0.015905858195845553,0.014737230554429959-0.017074485837261146,0.0,0.0,0.0,0.0
40,0.0184284523127591,0.017074485837261146-0.01978241878825706,0.0,0.0,0.0,0.0
41,0.021351117963087227,0.01978241878825706-0.022919817137917395,0.0,0.0,0.0,0.0
42,0.02473730460577205,0.022919817137917395-0.026554792073626703,0.0,0.0,0.0,0.0
43,0.028660524484792338,0.026554792073626703-0.03076625689595797,0.0,0.0,0.0,0.0
44,0.03320594853942633,0.03076625689595797-0.03564564018289469,0.0,0.0,0.0,0.0
45,0.03847225541835787,0.03564564018289469-0.04129887065382105,0.0,0.0,0.0,0.0
46,0.04457377373870185,0.04129887065382105-0.047848676823582646,0.0,0.0,0.0,0.0
47,0.05164296409721096,0.047848676823582646-0.05543725137083928,0.0,0.0,0.0,0.0
48,0.0598332947167577,0.05543725137083928-0.06422933806267611,0.0,0.0,0.0,0.0
49,0.06932257315678995,0.06422933806267611-0.0744158082509038,0.0,0.0,0.0,0.0
50,0.08031680641735697,0.0744158082509038-0.08621780458381013,0.0,0.0,0.0,0.0
51,0.09305467323743385,0.08621780458381013-0.09989154189105758,0.0,0.0,0.0,0.0
52,0.10781270567867454,0.09989154189105758-0.1157338694662915,0.0,0.0,0.0,0.0
53,0.12491129248391789,0.1157338694662915-0.13408871550154428,0.0,0.0,0.0,0.0
54,0.14472163454004788,0.13408871550154428-0.15535455357855146,0.0,0.0,0.0,0.0
55,0.16767380344447014,0.15535455357855146-0.1799930533103888,0.0,0.0,0.0,0.0
56,0.19426607812223734,0.1799930533103888-0.20853910293408587,0.0,0.0,0.0,0.0
57,0.2250757621866295,0.20853910293408587-0.24161242143917314,0.0,0.0,0.0,0.0
58,0.26077171688212153,0.24161242143917314-0.2799310123250699,0.0053475935828877,0.0,0.0053475935828877,0.0
59,0.302128881693015,0.2799310123250699-0.32432675106096015,0.01141552511415525,0.0,0.01141552511415525,0.0
60,0.3500450978521365,0.32432675106096015-0.37576344464331285,0.03333333333333333,0.0,0.03333333333333333,0.0
61,0.4055605999786964,0.37576344464331285-0.43535775531408005,0.06105610561056106,0.0,0.06105610561056106,0.0
62,0.469880598998014,0.43535775531408005-0.5044034426819479,0.11851851851851852,0.0,0.11851851851851852,0.0
63,0.5444014466058342,0.5044034426819479-0.5843994505297205,0.19974600962863634,0.002600780234070221,0.1976592977893368,0.0
64,0.6307409492933278,0.5843994505297205-0.6770824480569352,0.28833693304535635,0.0,0.28833693304535635,0.0
65,0.7307734900335308,0.6770824480569352-0.7844645320101264,0.38227995750020827,0.0037071362372567192,0.3799814643188137,0.0027803521779425394
66,0.8466707201016617,0.7844645320101264-0.9088769081931968,0.5055329706810796,0.007679180887372013,0.5017064846416383,0.002559726962457338
67,0.9809487044262841,0.9088769081931968-1.0530205006593716,0.6132293917480397,0.008589835361488905,0.6098783106657122,0.00572655690765927
68,1.1365225439708886,1.0530205006593716-1.2200245872824054,0.7252628865562295,0.0186219739292365,0.7200496585971446,0.0148975791433892
69,1.3167696609676565,1.2200245872824054-1.4135147346529076,0.8246761765930862,0.026530612244897958,0.8198979591836735,0.023979591836734693
70,1.5256031208909215,1.4135147346529076-1.6376915071289355,0.8778818475906996,0.04455445544554455,0.8721872187218722,0.041404140414041404
71,1.7675565829499233,1.6376915071289355-1.897421658770911,0.9164565549211374,0.07406015037593985,0.9097744360902256,0.06879699248120301
72,2.0478827233291903,1.897421658770911-2.1983437878874694,0.9601987970813307,0.10386060813119234,0.9555859241544243,0.09873590707208746
73,2.372667267890793,2.1983437878874694-2.546990747894116,0.9823633293873353,0.15418502202643172,0.9791483113069016,0.15036710719530103
74,2.748961109925543,2.546990747894116-2.9509314719569693,0.9911128875740112,0.23759920634920634,0.988343253968254,0.23462301587301587
75,3.1849333811566236,2.9509314719569693-3.4189352903562784,0.9974566586560969,0.3305027932960894,0.9962011173184357,0.3293854748603352
76,3.690048799082689,3.4189352903562784-3.9611623078090994,0.9992499333303109,0.4259846929251447,0.9986932984879596,0.4252380063468359
77,4.275273140773423,3.9611623078090994-4.589383973737745,0.9998610181425954,0.561025803387684,0.9996833940161469,0.5608675003957575
78,4.953311303840316,4.589383973737745-5.317238633942885,0.9999121606457618,0.6827242524916943,0.9997231450719822,0.6827242524916943
79,5.738883122754974,5.317238633942885-6.160527611567061,0.9999761167304162,0.7994521853042753,0.9998809098487556,0.7993330951530309
80,6.649042928335116,6.160527611567061-7.137558245103171,1.0,0.889768574908648,1.0,0.889768574908648
81,7.703549787858398,7.137558245103171-8.269541330613626,1.0,0.9477809087706939,1.0,0.9477809087706939
82,8.925296463512645,8.269541330613626-9.581051596411664,1.0,0.9802185960591133,1.0,0.9802185960591133
83,10.340806401633865,9.581051596411664-11.100561206856066,1.0,0.9929384072185171,1.0,0.9929384072185171
84,11.980809542094214,11.100561206856066-12.861057877332362,1.0,0.9993135404153081,1.0,0.9993135404153081
85,13.88090944834401,12.861057877332362-14.900761019355658,1.0,0.9997536581760851,1.0,0.9997536581760851
86,16.082356241133095,14.900761019355658-17.263951462910534,1.0,0.9999575551782682,1.0,0.9999575551782682
87,18.632942115876176,17.263951462910534-20.00193276884182,1.0,1.0,1.0,1.0
88,21.58803888485005,20.00193276884182-23.17414500085828,1.0,1.0,1.0,1.0
89,25.01180006869157,23.17414500085828-26.84945513652486,1.0,1.0,1.0,1.0
90,28.978553633939576,26.84945513652486-31.107652131354296,1.0,1.0,1.0,1.0
91,33.574415612184374,31.107652131354296-36.041179093014456,1.0,1.0,1.0,1.0
92,38.899159631606594,36.041179093014456-41.75714017019873,1.0,1.0,1.0,1.0
93,45.06838294740362,41.75714017019873-48.3796257246085,1.0,1.0,1.0,1.0
94,52.21601599442911,48.3796257246085-56.05240626424971,1.0,1.0,1.0,1.0
95,60.49722994304925,56.05240626424971-64.94205362184879,1.0,1.0,1.0,1.0
96,70.09180537964929,64.94205362184879-75.24155713744977,1.0,1.0,1.0,1.0
97,81.20803524398539,75.24155713744977-87.174513350521,1.0,1.0,1.0,1.0
98,94.08724675399947,87.174513350521-100.99998015747794,1.0,1.0,1.0,1.0
