,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
44,0.06344524027746198,0.05915904813982068-0.0677314324151033,0.4823529411764706,0.0,0.4823529411764706,0.0
45,0.07263871105154551,0.0677314324151033-0.07754598968798775,0.5470085470085471,0.0,0.5470085470085471,0.0
46,0.08316435275766904,0.07754598968798775-0.08878271582735034,0.7027027027027027,0.0,0.7027027027027027,0.0
47,0.09521520232777944,0.08878271582735034-0.10164768882820853,0.7163120567375887,0.0,0.7163120567375887,0.0
48,0.10901226852251261,0.10164768882820853-0.11637684821681668,0.8193548387096774,0.0,0.8193548387096774,0.0
49,0.124808585161797,0.11637684821681668-0.13324032210677733,0.9157303370786517,0.0,0.9157303370786517,0.0
50,0.1428938516848919,0.13324032210677733-0.1525473812630065,0.9248826291079812,0.0,0.9248826291079812,0.0
51,0.1635997461462602,0.1525473812630065-0.1746521110295139,0.9753694581280788,0.0,0.9753694581280788,0.0
52,0.18730600808593512,0.1746521110295139-0.19995990514235634,0.9811320754716981,0.0,0.9811320754716981,0.0
53,0.2144474028322958,0.19995990514235634-0.22893490052223525,0.9824561403508771,0.0,0.9824561403508771,0.0
54,0.24552169496035606,0.22893490052223525-0.26210848939847686,0.993993993993994,0.0,0.993993993993994,0.0
55,0.28109877713626397,0.26210848939847686-0.300089064874051,0.9974747474747475,0.0,0.9974747474747475,0.0
56,0.3218311217681258,0.300089064874051-0.3435731786622005,1.0,0.0,1.0,0.0
57,0.36846574714311753,0.3435731786622005-0.3933583156240346,1.0,0.0,1.0,0.0
58,0.42185791750604507,0.3933583156240346-0.45035751938805546,1.0,0.0,1.0,0.0
59,0.4829868283344481,0.45035751938805546-0.5156161372808408,1.0,0.0,1.0,0.0
60,0.5529735644732252,0.5156161372808408-0.5903309916656097,1.0,0.001366120218579235,1.0,0.001366120218579235
61,0.6331016604752718,0.5903309916656097-0.675872329284934,1.0,0.0038910505836575876,1.0,0.0038910505836575876
62,0.724840640218261,0.675872329284934-0.773808951151588,1.0,0.02014098690835851,1.0,0.02014098690835851
63,0.8298729675066769,0.773808951151588-0.8859369838617659,1.0,0.054078014184397165,1.0,0.054078014184397165
64,0.9501249019245981,0.8859369838617659-1.0143128199874303,1.0,0.09033280507131537,1.0,0.09033280507131537
65,1.0878018258257869,1.0143128199874303-1.1612908316641435,1.0,0.21823020625415834,1.0,0.21823020625415834
66,1.2454286903468859,1.1612908316641435-1.3295665490296282,1.0,0.4046920821114369,1.0,0.4046920821114369
67,1.4258963222107783,1.3295665490296282-1.5222260953919287,1.0,0.5799895779051589,1.0,0.5799895779051589
68,1.632514440572209,1.5222260953919287-1.7428027857524893,1.0,0.7816964285714286,1.0,0.7816964285714286
69,1.869072356217797,1.7428027857524893-1.9953419266831047,1.0,0.9156769596199525,1.0,0.9156769596199525
70,2.139908466324545,1.9953419266831047-2.284475005965985,1.0,0.9751313485113835,1.0,0.9751313485113835
71,2.449989819288657,2.284475005965985-2.615504632611329,1.0,0.9946107784431137,1.0,0.9946107784431137
72,2.805003208818427,2.615504632611329-2.994501785025525,1.0,0.9997351694915254,1.0,0.9997351694915254
73,3.211459467927961,2.994501785025525-3.4284171508303967,1.0,0.9997644842204427,1.0,0.9997644842204427
74,3.6768128755505294,3.4284171508303967-3.925208600270662,1.0,1.0,1.0,1.0
75,4.209597865650977,3.925208600270662-4.493987131031291,1.0,1.0,1.0,1.0
76,4.819585546038949,4.493987131031291-5.145183961046608,1.0,1.0,1.0,1.0
77,5.5179628973884185,5.145183961046608-5.890741833730228,1.0,1.0,1.0,1.0
78,6.317537938916608,5.890741833730228-6.744334044102988,1.0,1.0,1.0,1.0
79,7.232974623395931,6.744334044102988-7.721615202688874,1.0,1.0,1.0,1.0
80,8.281061769398908,7.721615202688874-8.840508336108943,1.0,1.0,1.0,1.0
81,9.481020962908245,8.840508336108943-10.121533589707546,1.0,1.0,1.0,1.0
82,10.854859075109921,10.121533589707546-11.588184560512296,1.0,1.0,1.0,1.0
83,12.427771861433921,11.588184560512296-13.267359162355548,1.0,1.0,1.0,1.0
84,14.228606043721,13.267359162355548-15.18985292508645,1.0,1.0,1.0,1.0
85,16.29038834995597,15.18985292508645-17.390923774825488,1.0,1.0,1.0,1.0
86,18.6509312139885,17.390923774825488-19.91093865315151,1.0,1.0,1.0,1.0
87,21.353526243582177,19.91093865315151-22.796113834012843,1.0,1.0,1.0,1.0
88,24.447738174776262,22.796113834012843-26.099362515539685,1.0,1.0,1.0,1.0
89,27.990313873431067,26.099362515539685-29.88126523132245,1.0,1.0,1.0,1.0
90,32.0462230547574,29.88126523132245-34.21118087819235,1.0,1.0,1.0,1.0
91,36.689849807296184,34.21118087819235-39.168518736400024,1.0,1.0,1.0,1.0
92,42.006356773520345,39.168518736400024-44.844194810640666,1.0,1.0,1.0,1.0
93,48.093247005698586,44.844194810640666-51.3422992007565,1.0,1.0,1.0,1.0
94,55.062152140962695,51.3422992007565-58.78200508116889,1.0,1.0,1.0,1.0
95,63.040879690141914,58.78200508116889-67.29975429911494,1.0,1.0,1.0,1.0
96,72.17575698699278,67.29975429911494-77.05175967487062,1.0,1.0,1.0,1.0
97,82.63431478511012,77.05175967487062-88.21686989534963,1.0,1.0,1.0,1.0
98,94.60835971883543,88.21686989534963-100.99984954232123,1.0,1.0,1.0,1.0
