,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
0,5.742361243964832e-06,5.257130191171911e-06-6.227592296757753e-06,0.0,0.0,0.0,0.0
1,6.80239662091075e-06,6.227592296757753e-06-7.377200945063747e-06,0.0,0.0,0.0,0.0
2,8.05811369614025e-06,7.377200945063747e-06-8.739026447216754e-06,0.0,0.0,0.0,0.0
3,9.545635157514431e-06,8.739026447216754e-06-1.035224386781211e-05,0.0,0.0,0.0,0.0
4,1.130775191271138e-05,1.035224386781211e-05-1.2263259957610648e-05,0.0,0.0,0.0,0.0
5,1.3395154037368677e-05,1.2263259957610648e-05-1.4527048117126706e-05,0.0,0.0,0.0,0.0
6,1.5867888955286636e-05,1.4527048117126706e-05-1.7208729793446563e-05,0.0,0.0,0.0,0.0
7,1.879708879755212e-05,1.7208729793446563e-05-2.038544780165768e-05,0.0,0.0,0.0,0.0
8,2.2267016630800268e-05,2.038544780165768e-05-2.4148585459942855e-05,0.0,0.0,0.0,0.0
9,2.63774904176068e-05,2.4148585459942855e-05-2.8606395375270748e-05,0.0,0.0,0.0,0.0
10,3.124675443806563e-05,2.8606395375270748e-05-3.3887113500860514e-05,0.0,0.0,0.0,0.0
11,3.701488077353486e-05,3.3887113500860514e-05-4.014264804620921e-05,0.0,0.0,0.0,0.0
12,4.384779870161193e-05,4.014264804620921e-05-4.755294935701465e-05,0.0,0.0,0.0,0.0
13,5.1942067914257183e-05,4.755294935701465e-05-5.633118647149972e-05,0.0,0.0,0.0,0.0
14,6.153053286823542e-05,5.633118647149972e-05-6.672987926497113e-05,0.0,0.0,0.0,0.0
15,7.288902092420944e-05,6.672987926497113e-05-7.904816258344776e-05,0.0,0.0,0.0,0.0
16,8.634427695705097e-05,7.904816258344776e-05-9.364039133065419e-05,0.0,0.0,0.0,0.0
17,0.00010228336268898488,9.364039133065419e-05-0.00011092633404731558,0.0,0.0,0.0,0.0
18,0.00012116479113225223,0.00011092633404731558-0.0001314032482171889,0.0,0.0,0.0,0.0
19,0.00014353171644114645,0.0001314032482171889-0.00015566018466510402,0.0,0.0,0.0,0.0
20,0.00017002755860037868,0.00015566018466510402-0.00018439493253565338,0.0,0.0,0.0,0.0
21,0.00020141451241864839,0.00018439493253565338-0.00021843409230164342,0.0,0.0,0.0,0.0
22,0.0002385954732678937,0.00021843409230164342-0.000258756854234144,0.0,0.0,0.0,0.0
23,0.00028264001029679214,0.000258756854234144-0.0003065231663594403,0.0,0.0,0.0,0.0
24,0.00033481513427908126,0.0003065231663594403-0.0003631071021987222,0.0,0.0,0.0,0.0
25,0.00039662174518252045,0.0003631071021987222-0.0004301363881663187,0.0,0.0,0.0,0.0
26,0.0004698378079304659,0.0004301363881663187-0.000509539227694613,0.0,0.0,0.0,0.0
27,0.0005565694983751333,0.000509539227694613-0.0006035997690556536,0.0,0.0,0.0,0.0
28,0.0006593117907773662,0.0006035997690556536-0.0007150238124990787,0.0,0.0,0.0,0.0
29,0.0007810202296875974,0.0007150238124990787-0.000847016646876116,0.0,0.0,0.0,0.0
30,0.000925195950859685,0.000847016646876116-0.001003375254843254,0.0,0.0,0.0,0.0
31,0.0010959863969586879,0.001003375254843254-0.001188597539074122,0.0,0.0,0.0,0.0
32,0.0012983046253092162,0.001188597539074122-0.0014080117115443105,0.0,0.0,0.0,0.0
33,0.0015379706397604495,0.0014080117115443105-0.0016679295679765886,0.0,0.0,0.0,0.0
34,0.0018218788123024765,0.0016679295679765886-0.0019758280566283645,0.0,0.0,0.0,0.0
35,0.00215819621058155,0.0019758280566283645-0.002340564364534735,0.0,0.0,0.0,0.0
36,0.002556597536518937,0.002340564364534735-0.0027726307085031393,0.0,0.0,0.0,0.0
37,0.0030285434344143576,0.0027726307085031393-0.0032844561603255764,0.0,0.0,0.0,0.0
38,0.0035876101745067838,0.0032844561603255764-0.003890764188687991,0.0,0.0,0.0,0.0
39,0.004249880195861713,0.003890764188687991-0.004608996203035435,0.0,0.0,0.0,0.0
40,0.005034404743168795,0.004608996203035435-0.005459813283302155,0.0,0.0,0.0,0.0
41,0.005963751905929061,0.005459813283302155-0.006467690528555967,0.0,0.0,0.0,0.0
42,0.007064655825245803,0.006467690528555967-0.007661621121935638,0.0,0.0,0.0,0.0
43,0.008368785743679307,0.007661621121935638-0.009075950365422976,0.0,0.0,0.0,0.0
44,0.009913657021100985,0.009075950365422976-0.010751363676778994,0.0,0.0,0.0,0.0
45,0.011743710323358832,0.010751363676778994-0.01273605696993867,0.0,0.0,0.0,0.0
46,0.0139115900283232,0.01273605696993867-0.015087123086707727,0.0,0.0,0.0,0.0
47,0.0164796586246849,0.015087123086707727-0.017872194162662072,0.0,0.0,0.0,0.0
48,0.01952179066758235,0.017872194162662072-0.02117138717250263,0.0,0.0,0.0,0.0
49,0.02312549789702892,0.02117138717250263-0.025079608621555213,0.0,0.0,0.0,0.0
50,0.027394446651533493,0.025079608621555213-0.029709284681511773,0.0,0.0,0.0,0.0
51,0.03245143999429871,0.029709284681511773-0.03519359530708564,0.0,0.0,0.0,0.0
52,0.03844195033757393,0.03519359530708564-0.041690305368062223,0.0,0.0,0.0,0.0
53,0.04553830418669026,0.041690305368062223-0.0493863030053183,0.0,0.0,0.0,0.0
54,0.053944639384558506,0.0493863030053183-0.05850297576379871,0.0,0.0,0.0,0.0
55,0.06390277745960923,0.05850297576379871-0.06930257915541975,0.0,0.0,0.0,0.0
56,0.07569918000455209,0.06930257915541975-0.08209578085368442,0.0,0.0,0.0,0.0
57,0.08967318919719172,0.08209578085368442-0.09725059754069904,0.01910828025477707,0.0,0.01910828025477707,0.0
58,0.10622678951491657,0.09725059754069904-0.1152029814891341,0.061452513966480445,0.0,0.061452513966480445,0.0
59,0.12583617145401788,0.1152029814891341-0.13646936141890162,0.13903743315508021,0.0,0.13903743315508021,0.0
60,0.14906542990251467,0.13646936141890162-0.16166149838612773,0.2837370242214533,0.0,0.2837370242214533,0.0
61,0.17658279122184795,0.16166149838612773-0.19150408405756814,0.43416370106761565,0.0,0.43416370106761565,0.0
62,0.2091798358351144,0.19150408405756814-0.22685558761266064,0.6636636636636637,0.0,0.6636636636636637,0.0
63,0.2477942692899941,0.22685558761266064-0.2687329509673276,0.8598382749326146,0.0,0.8598382749326146,0.0
64,0.2935368968420172,0.2687329509673276-0.3183408427167068,0.9437229437229437,0.0,0.9437229437229437,0.0
65,0.34772357752472216,0.3183408427167068-0.37710631233273745,0.9898648648648649,0.0,0.9898648648648649,0.0
66,0.4119130769160737,0.37710631233273745-0.4467198414994099,0.9985422740524781,0.0,0.9985422740524781,0.0
