,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
53,0.1666913846199682,0.1549705387676226-0.17841223047231383,0.9686274509803922,0.0,0.9686274509803922,0.0
54,0.19190603560565472,0.17841223047231383-0.20539984073899561,0.99609375,0.0,0.99609375,0.0
55,0.2209347926759445,0.20539984073899561-0.23646974461289338,1.0,0.0,1.0,0.0
56,0.25435459838827645,0.23646974461289338-0.27223945216365947,0.9969879518072289,0.0,0.9969879518072289,0.0
57,0.29282966678840144,0.27223945216365947-0.3134198814131434,1.0,0.0,1.0,0.0
58,0.3371246845732613,0.3134198814131434-0.3608294877333791,1.0,0.0,1.0,0.0
59,0.38812000913400135,0.3608294877333791-0.4154105305346236,1.0,0.0,1.0,0.0
60,0.44682916553813473,0.4154105305346236-0.47824780054164584,1.0,0.0,1.0,0.0
61,0.5144189902009741,0.47824780054164584-0.5505901798603025,1.0,0.0,1.0,0.0
62,0.5922328215990307,0.5505901798603025-0.6338754633377589,1.0,0.0035545023696682463,1.0,0.0035545023696682463
63,0.6818171989376242,0.6338754633377589-0.7297589345374894,1.0,0.017154389505549948,1.0,0.017154389505549948
64,0.7849525994050528,0.7297589345374894-0.8401462642726162,1.0,0.04285714285714286,1.0,0.04285714285714286
65,0.9036888249120241,0.8401462642726162-0.9672313855514318,1.0,0.09276729559748427,1.0,0.09276729559748427
66,1.0403857416229316,0.9672313855514318-1.1135400976944314,1.0,0.2051460361613352,1.0,0.2051460361613352
67,1.1977601819715673,1.1135400976944314-1.281980266248703,1.0,0.37142857142857144,1.0,0.37142857142857144
68,1.3789399413323735,1.281980266248703-1.475899616416044,1.0,0.5717961914565105,1.0,0.5717961914565105
69,1.5875259425236659,1.475899616416044-1.6991522686312877,1.0,0.758364312267658,1.0,0.758364312267658
70,1.8276638036537856,1.6991522686312877-1.9561753386762832,1.0,0.8760563380281691,1.0,0.8760563380281691
71,2.10412623171128,1.9561753386762832-2.2520771247462767,1.0,0.9607059607059607,1.0,0.9607059607059607
72,2.422407879460409,2.2520771247462767-2.592738634174541,1.0,0.9869125520523498,1.0,0.9869125520523498
73,2.788834550909716,2.592738634174541-2.984930467644891,1.0,0.996518279035066,1.0,0.996518279035066
74,3.210688925797359,2.984930467644891-3.4364473839498264,1.0,0.999083409715857,1.0,0.999083409715857
75,3.6963553018500734,3.4364473839498264-3.9562632197503205,1.0,1.0,1.0,1.0
76,4.25548623154826,3.9562632197503205-4.554709243346199,1.0,1.0,1.0,1.0
77,4.899194365280021,4.554709243346199-5.243679487213844,1.0,1.0,1.0,1.0
78,5.640273313740443,5.243679487213844-6.036867140267042,1.0,1.0,1.0,1.0
79,6.49345191918596,6.036867140267042-6.950036698104878,1.0,1.0,1.0,1.0
80,7.475686989150079,6.950036698104878-8.00133728019528,1.0,1.0,1.0,1.0
81,8.606500310662767,8.00133728019528-9.211663341130256,1.0,1.0,1.0,1.0
82,9.908366643084886,9.211663341130256-10.605069945039517,1.0,1.0,1.0,1.0
83,11.40716040086183,10.605069945039517-12.209250856684141,1.0,1.0,1.0,1.0
84,13.132669903954767,12.209250856684141-14.05608895122539,1.0,1.0,1.0,1.0
85,15.119189416606181,14.05608895122539-16.18228988198697,1.0,1.0,1.0,1.0
