,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
0,0.0002035018683133222,0.0001899717630604592-0.00021703197356618523,0.0,0.0,0.0,0.0
1,0.00023248935206433879,0.00021703197356618523-0.00024794673056249237,0.0,0.0,0.0,0.0
2,0.0002656059095245053,0.00024794673056249237-0.0002832650884865182,0.0,0.0,0.0,0.0
3,0.00030343969970210395,0.0002832650884865182-0.0003236143109176897,0.0,0.0,0.0,0.0
4,0.0003466626609330317,0.0003236143109176897-0.0003697110109483736,0.0,0.0,0.0,0.0
5,0.00039604244468719667,0.0003697110109483736-0.0004223738784260198,0.0,0.0,0.0,0.0
6,0.00045245604926603706,0.0004223738784260198-0.0004825382201060543,0.0,0.0,0.0,0.0
7,0.0005169053955293106,0.0004825382201060543-0.0005512725709525669,0.0,0.0,0.0,0.0
8,0.0005905351212802746,0.0005512725709525669-0.0006297976716079821,0.0,0.0,0.0,0.0
9,0.0006746529103423411,0.0006297976716079821-0.0007195081490767001,0.0,0.0,0.0,0.0
10,0.0007707527173771069,0.0007195081490767001-0.0008219972856775136,0.0,0.0,0.0,0.0
11,0.0008805413009227948,0.0008219972856775136-0.000939085316168076,0.0,0.0,0.0,0.0
12,0.0010059685358870427,0.000939085316168076-0.0010728517556060095,0.0,0.0,0.0,0.0
13,0.0011492620438521026,0.0010728517556060095-0.0012256723320981956,0.0,0.0,0.0,0.0
14,0.0013129667562360235,0.0012256723320981956-0.0014002611803738511,0.0,0.0,0.0,0.0
15,0.001499990112962253,0.0014002611803738511-0.001599719045550655,0.0,0.0,0.0,0.0
16,0.0017136536993782414,0.001599719045550655-0.001827588353205828,0.0,0.0,0.0,0.0
17,0.001957752238508676,0.001827588353205828-0.002087916123811524,0.0,0.0,0.0,0.0
18,0.002236620986361697,0.002087916123811524-0.0023853258489118707,0.0,0.0,0.0,0.0
19,0.002555212727246948,0.0023853258489118707-0.0027250996055820254,0.0,0.0,0.0,0.0
20,0.002919185736563112,0.0027250996055820254-0.003113271867544199,0.0,0.0,0.0,0.0
21,0.003335004273297807,0.003113271867544199-0.0035567366790514154,0.0,0.0,0.0,0.0
22,0.0038100533870137937,0.0035567366790514154-0.004063370094976172,0.0,0.0,0.0,0.0
23,0.004352770078324571,0.004063370094976172-0.004642170061672972,0.0,0.0,0.0,0.0
24,0.0049727931423048845,0.004642170061672972-0.0053034162229367975,0.0,0.0,0.0,0.0
25,0.005681134356095564,0.0053034162229367975-0.006058852489254329,0.0,0.0,0.0,0.0
26,0.0064903740510408175,0.006058852489254329-0.006921895612827306,0.0,0.0,0.0,0.0
27,0.007414884542772008,0.006921895612827306-0.007907873472716709,0.0,0.0,0.0,0.0
28,0.008471085387416517,0.007907873472716709-0.009034297302116325,0.0,0.0,0.0,0.0
29,0.009677734997351004,0.009034297302116325-0.010321172692585685,0.0,0.0,0.0,0.0
30,0.011056263795673548,0.010321172692585685-0.011791354898761411,0.0,0.0,0.0,0.0
31,0.01263115482630817,0.011791354898761411-0.01347095475385493,0.0,0.0,0.0,0.0
32,0.014430378579480038,0.01347095475385493-0.015389802405105147,0.0,0.0,0.0,0.0
33,0.016485889755179207,0.015389802405105147-0.017581977105253267,0.0,0.0,0.0,0.0
