,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
59,0.3125092288212616,0.28968175541712243-0.33533670222540074,0.9600840336134454,0.0,0.9600840336134454,0.0
60,0.36176187228990664,0.33533670222540074-0.3881870423544126,0.9944237918215614,0.0,0.9944237918215614,0.0
61,0.4187769197611447,0.3881870423544126-0.44936679716787675,0.995334370139969,0.0,0.995334370139969,0.0
62,0.4847777556394666,0.44936679716787675-0.5201887141110565,1.0,0.0,1.0,0.0
63,0.5611805743661311,0.5201887141110565-0.6021724346212058,1.0,0.0,1.0,0.0
64,0.6496247680145457,0.6021724346212058-0.6970771014078855,1.0,0.003289473684210526,1.0,0.003289473684210526
65,0.7520081030862966,0.6970771014078855-0.8069391047647078,1.0,0.012785388127853882,1.0,0.012785388127853882
66,0.8705274413040662,0.8069391047647078-0.9341157778434246,1.0,0.043513295729250605,1.0,0.043513295729250605
67,1.00772587815645,0.9341157778434246-1.0813359784694756,1.0,0.16080055210489994,1.0,0.16080055210489994
68,1.1665473106567823,1.0813359784694756-1.251758642844089,1.0,0.3189504373177843,1.0,0.3189504373177843
69,1.3503996051883664,1.251758642844089-1.4490405675326439,1.0,0.5228036485837734,1.0,0.5228036485837734
70,1.5632277208424559,1.4490405675326439-1.6774148741522676,1.0,0.7011343804537522,1.0,0.7011343804537522
71,1.8095983572724985,1.6774148741522676-1.9417818403927294,1.0,0.877645248172374,1.0,0.877645248172374
72,2.094797943372288,1.9417818403927294-2.247814046351847,1.0,0.9606797734088637,1.0,0.9606797734088637
73,2.4249460693425977,2.247814046351847-2.6020780923333486,1.0,0.9862901014532492,1.0,0.9862901014532492
74,2.8071267960830957,2.6020780923333486-3.012175499832843,1.0,0.9977978957670663,1.0,0.9977978957670663
75,3.2495406594440306,3.012175499832843-3.4869058190552185,1.0,0.9995748299319728,1.0,0.9995748299319728
76,3.761680630926286,3.4869058190552185-4.036455442797354,1.0,1.0,1.0,1.0
77,4.354535810457271,4.036455442797354-4.672616178117189,1.0,1.0,1.0,1.0
78,5.040827221923287,4.672616178117189-5.409038265729385,1.0,1.0,1.0,1.0
79,5.835280770974881,5.409038265729385-6.2615232762203785,1.0,1.0,1.0,1.0
80,6.754943222020913,6.2615232762203785-7.248363167821447,1.0,1.0,1.0,1.0
81,7.819547974399033,7.248363167821447-8.390732780976618,1.0,1.0,1.0,1.0
82,9.05193848626233,8.390732780976618-9.71314419154804,1.0,1.0,1.0,1.0
83,10.478558431681533,9.71314419154804-11.243972671815026,1.0,1.0,1.0,1.0
84,12.130019108371354,11.243972671815026-13.016065544927683,1.0,1.0,1.0,1.0
85,14.041756271033414,13.016065544927683-15.067446997139143,1.0,1.0,1.0,1.0
86,16.254790484133,15.067446997139143-17.442133971126857,1.0,1.0,1.0,1.0
87,18.8166073091664,17.442133971126857-20.191080647205947,1.0,1.0,1.0,1.0
88,21.78217621279048,20.191080647205947-23.37327177837501,1.0,1.0,1.0,1.0
89,25.215130058749924,23.37327177837501-27.05698833912484,1.0,1.0,1.0,1.0
90,29.18913049222011,27.05698833912484-31.32127264531538,1.0,1.0,1.0,1.0
91,33.78944851391708,31.32127264531538-36.257624382518785,1.0,1.0,1.0,1.0
92,39.114794158700995,36.257624382518785-41.971963934883206,1.0,1.0,1.0,1.0
93,45.27943453848895,41.971963934883206-48.58690514209469,1.0,1.0,1.0,1.0
94,52.415645696789056,48.58690514209469-56.24438625148342,1.0,1.0,1.0,1.0
95,60.67655088483812,56.24438625148342-65.10871551819282,1.0,1.0,1.0,1.0
96,70.23940616085713,65.10871551819282-75.37009680352143,1.0,1.0,1.0,1.0
97,81.3094038122502,75.37009680352143-87.24871082097896,1.0,1.0,1.0,1.0
98,94.12407521161327,87.24871082097896-100.9994396022476,1.0,1.0,1.0,1.0
