,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
32,0.002833667379970873,0.002610750563695713-0.0030565841962460335,0.0,0.0,0.0,0.0
33,0.003317568155104063,0.0030565841962460335-0.0035785521139620933,0.0,0.0,0.0,0.0
34,0.003884103879501097,0.0035785521139620933-0.004189655645040101,0.0,0.0,0.0,0.0
35,0.004547385989205776,0.004189655645040101-0.004905116333371451,0.0,0.0,0.0,0.0
36,0.005323935707270816,0.004905116333371451-0.00574275508117018,0.0,0.0,0.0,0.0
37,0.006233095559170617,0.00574275508117018-0.006723436037171053,0.0,0.0,0.0,0.0
38,0.007297511162032554,0.006723436037171053-0.007871586286894055,0.0,0.0,0.0,0.0
39,0.00854369528823263,0.007871586286894055-0.009215804289571203,0.0,0.0,0.0,0.0
40,0.010002688253215007,0.009215804289571203-0.010789572216858811,0.0,0.0,0.0,0.0
41,0.011710831076666688,0.010789572216858811-0.012632089936474567,0.0,0.0,0.0,0.0
42,0.013710670675169994,0.012632089936474567-0.01478925141386542,0.0,0.0,0.0,0.0
43,0.016052019633133737,0.01478925141386542-0.017314787852402053,0.0,0.0,0.0,0.0
44,0.018793196949084785,0.017314787852402053-0.020271606045767516,0.0,0.0,0.0,0.0
45,0.022002480662188156,0.020271606045767516-0.023733355278608793,0.0,0.0,0.0,0.0
46,0.025759808541438157,0.023733355278608793-0.02778626180426752,0.0,0.0,0.0,0.0
47,0.030158769198779887,0.02778626180426752-0.03253127659329225,0.0,0.0,0.0,0.0
48,0.03530893322138388,0.03253127659329225-0.0380865898494755,0.0,0.0,0.0,0.0
49,0.041338582387592415,0.0380865898494755-0.04459057492570932,0.0,0.0,0.0,0.0
50,0.048397904946639134,0.04459057492570932-0.05220523496756894,0.0,0.0,0.0,0.0
51,0.05666273655109577,0.05220523496756894-0.06112023813462261,0.0,0.0,0.0,0.0
52,0.06633894002227553,0.06112023813462261-0.07155764190992843,0.0,0.0,0.0,0.0
53,0.07766753304105928,0.07155764190992843-0.08377742417219014,0.0,0.0,0.0,0.0
54,0.09093069148615439,0.08377742417219014-0.09808395880011864,0.0,0.0,0.0,0.0
55,0.1064587779526751,0.09808395880011864-0.11483359710523156,0.0,0.0,0.0,0.0
56,0.1246385705194234,0.11483359710523156-0.13444354393361524,0.0,0.0,0.0,0.0
57,0.14592289672939007,0.13444354393361524-0.15740224952516493,0.0,0.0,0.0,0.0
58,0.17084191274945598,0.15740224952516493-0.184281575973747,0.0,0.0,0.0,0.0
