,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
84,13.901345319851874,12.951078595218549-14.8516120444852,1.0,1.0,0.9136766015399926,0.9136766015399926
85,15.94132767158735,14.8516120444852-17.0310432986895,1.0,1.0,0.9091323368574553,0.9091323368574553
86,18.280671552702977,17.0310432986895-19.530299806716453,1.0,1.0,0.91380060949064,0.91380060949064
87,20.96330740465406,19.530299806716453-22.39631500259167,1.0,1.0,0.9119349888392857,0.9119349888392857
88,24.039612334539477,22.39631500259167-25.682909666487284,1.0,1.0,0.9140422942339875,0.9140422942339875
89,27.56735614470083,25.682909666487284-29.45180262291438,1.0,1.0,0.9123356791926703,0.9123356791926703
90,31.612786189438072,29.45180262291438-33.773769755961766,1.0,1.0,0.9116004321143724,0.9116004321143724
91,36.251871431320815,33.773769755961766-38.729973106679864,1.0,1.0,0.9128779440652909,0.9128779440652909
92,41.57172905917707,38.729973106679864-44.413485011674275,1.0,1.0,0.9116214457788954,0.9116214457788954
93,47.67226045815923,44.413485011674275-50.931035904644176,1.0,1.0,0.9127672927094335,0.9127672927094335
94,54.6680272537012,50.931035904644176-58.405018602758226,1.0,1.0,0.9120415057915058,0.9120415057915058
95,62.69040265951793,58.405018602758226-66.97578671627764,1.0,1.0,0.9126721120186698,0.9126721120186698
96,71.89003852972232,66.97578671627764-76.804290343167,1.0,1.0,0.9118326632398596,0.9118326632398596
97,82.43969444372846,76.804290343167-88.0750985442899,1.0,1.0,0.9130804377855701,0.9130804377855701
98,94.53748195120856,88.0750985442899-100.99986535812722,1.0,1.0,0.9113176810425904,0.9113176810425904
