,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
0,7.96292431347919e-05,7.395738150894889e-05-8.53011047606349e-05,0.0,0.0,0.0,0.0
1,9.18429272651987e-05,8.53011047606349e-05-9.83847497697625e-05,0.0,0.0,0.0,0.0
2,0.00010592996940033799,9.83847497697625e-05-0.0001134751890309135,0.0,0.0,0.0,0.0
3,0.00012217770873913,0.0001134751890309135-0.0001308802284473465,0.0,0.0,0.0,0.0
4,0.00014091755711104784,0.0001308802284473465-0.00015095488577474914,0.0,0.0,0.0,0.0
5,0.00016253175891966593,0.00015095488577474914-0.0001741086320645827,0.0,0.0,0.0,0.0
6,0.00018746118793915254,0.0001741086320645827-0.00020081374381372238,0.0,0.0,0.0,0.0
7,0.00021621433999817618,0.00020081374381372238-0.00023161493618262998,0.0,0.0,0.0,0.0
8,0.00024937770497870167,0.00023161493618262998-0.00026714047377477334,0.0,0.0,0.0,0.0
9,0.0002876277296916058,0.00026714047377477334-0.0003081149856084382,0.0,0.0,0.0,0.0
10,0.0003317446156408132,0.0003081149856084382-0.00035537424567318816,0.0,0.0,0.0,0.0
11,0.00038262823311462774,0.00035537424567318816-0.00040988222055606726,0.0,0.0,0.0,0.0
12,0.0004413164762105344,0.00040988222055606726-0.00047275073186500157,0.0,0.0,0.0,0.0
13,0.0005090064331884706,0.00047275073186500157-0.0005452621345119396,0.0,0.0,0.0,0.0
14,0.0005870788039729762,0.0005452621345119396-0.0006288954734340128,0.0,0.0,0.0,0.0
15,0.0006771260628580734,0.0006288954734340128-0.0007253566522821339,0.0,0.0,0.0,0.0
16,0.0007809849408611602,0.0007253566522821339-0.0008366132294401866,0.0,0.0,0.0,0.0
17,0.0009007738902818659,0.0008366132294401866-0.0009649345511235451,0.0,0.0,0.0,0.0
18,0.0010389362956459015,0.0009649345511235451-0.001112938040168258,0.0,0.0,0.0,0.0
19,0.0011982903124253203,0.001112938040168258-0.0012836425846823824,0.0,0.0,0.0,0.0
20,0.001382086350116086,0.0012836425846823824-0.0014805301155497894,0.0,0.0,0.0,0.0
21,0.0015940733721789562,0.0014805301155497894-0.0017076166288081227,0.0,0.0,0.0,0.0
22,0.0018385753651908622,0.0017076166288081227-0.0019695341015736017,0.0,0.0,0.0,0.0
23,0.002120579536979569,0.0019695341015736017-0.002271624972385536,0.0,0.0,0.0,0.0
24,0.0024458380427552747,0.002271624972385536-0.0026200511131250132,0.0,0.0,0.0,0.0
25,0.002820985314188943,0.0026200511131250132-0.003021919515252873,0.0,0.0,0.0,0.0
