,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
27,0.00179889978801026,0.0016615627637402745-0.0019362368122802455,0.0,0.0,0.0,0.0
28,0.0020962771116198723,0.0019362368122802455-0.0022563174109594994,0.0,0.0,0.0,0.0
29,0.002442814078910934,0.0022563174109594994-0.0026293107468623685,0.0,0.0,0.0,0.0
30,0.0028466373033640986,0.0026293107468623685-0.003063963859865828,0.0,0.0,0.0,0.0
31,0.003317216814353997,0.003063963859865828-0.0035704697688421654,0.0,0.0,0.0,0.0
32,0.003865588138126575,0.0035704697688421654-0.004160706507410984,0.0,0.0,0.0,0.0
33,0.004504611091130886,0.004160706507410984-0.004848515674850788,0.0,0.0,0.0,0.0
34,0.005249271354649159,0.004848515674850788-0.005650027034447529,0.0,0.0,0.0,0.0
35,0.006117031902930058,0.005650027034447529-0.006584036771412587,0.0,0.0,0.0,0.0
36,0.007128242526141039,0.006584036771412587-0.00767244828086949,0.0,0.0,0.0,0.0
37,0.008306617051833052,0.00767244828086949-0.008940785822796614,0.0,0.0,0.0,0.0
38,0.009679789456203809,0.008940785822796614-0.010418793089611002,0.0,0.0,0.0,0.0
39,0.011279961906484856,0.010418793089611002-0.01214113072335871,0.0,0.0,0.0,0.0
40,0.013144659931647842,0.01214113072335871-0.014148189139936975,0.0,0.0,0.0,0.0
41,0.015317612430883809,0.014148189139936975-0.016487035721830644,0.0,0.0,0.0,0.0
42,0.01784977715687109,0.016487035721830644-0.019212518591911535,0.0,0.0,0.0,0.0
43,0.02080053572236605,0.019212518591911535-0.022388552852820563,0.0,0.0,0.0,0.0
44,0.024239086154130333,0.022388552852820563-0.0260896194554401,0.0,0.0,0.0,0.0
45,0.028246065650876492,0.0260896194554401-0.03040251184631288,0.0,0.0,0.0,0.0
46,0.032915441600411696,0.03040251184631288-0.03542837135451051,0.0,0.0,0.0,0.0
47,0.038356715202086666,0.03542837135451051-0.04128505904966283,0.0,0.0,0.0,0.0
48,0.044697489371541194,0.04128505904966283-0.04810991969341955,0.0,0.0,0.0,0.0
49,0.05208646114749551,0.04810991969341955-0.05606300260157147,0.0,0.0,0.0,0.0
50,0.060696908775304106,0.05606300260157147-0.06533081494903675,0.0,0.0,0.0,0.0
51,0.07073075524261707,0.06533081494903675-0.0761306955361974,0.0,0.0,0.0,0.0
52,0.08242330356083172,0.0761306955361974-0.08871591158546605,0.0,0.0,0.0,0.0
53,0.09604875483907885,0.08871591158546605-0.10338159809269167,0.0,0.0,0.0,0.0
54,0.11192663855469931,0.10338159809269167-0.12047167901670694,0.0,0.0,0.0,0.0
55,0.13042930581602152,0.12047167901670694-0.14038693261533614,0.0,0.0,0.0,0.0
56,0.1519906613414061,0.14038693261533614-0.1635943900674761,0.0,0.0,0.0,0.0
57,0.1771163389275689,0.1635943900674761-0.19063828778766168,0.0,0.0,0.0,0.0
58,0.20639555903135892,0.19063828778766168-0.22215283027505617,0.0,0.0,0.0,0.0
