,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
29,0.006466114956472046,0.006017524899771267-0.006914705013172824,0.0,0.0,0.0,0.0
30,0.0074301773985128924,0.006914705013172824-0.00794564978385296,0.0,0.0,0.0,0.0
31,0.008537976287927521,0.00794564978385296-0.00913030279200208,0.0,0.0,0.0,0.0
32,0.009810941944374374,0.00913030279200208-0.010491581096746668,0.0,0.0,0.0,0.0
33,0.011273699831186687,0.010491581096746668-0.012055818565626705,0.0,0.0,0.0,0.0
34,0.012954546933852376,0.012055818565626705-0.013853275302078048,0.0,0.0,0.0,0.0
35,0.014885999163924786,0.013853275302078048-0.015918723025771523,0.0,0.0,0.0,0.0
36,0.017105420377868264,0.015918723025771523-0.018292117729965005,0.0,0.0,0.0,0.0
37,0.019655745179179916,0.018292117729965005-0.02101937262839483,0.0,0.0,0.0,0.0
38,0.02258630948636194,0.02101937262839483-0.024153246344329048,0.0,0.0,0.0,0.0
39,0.02595380493404461,0.024153246344329048-0.02775436352376017,0.0,0.0,0.0,0.0
40,0.029823375570106808,0.02775436352376017-0.031892387616453445,0.0,0.0,0.0,0.0
41,0.03426987806435036,0.031892387616453445-0.036647368512247286,0.0,0.0,0.0,0.0
42,0.039379329807408395,0.036647368512247286-0.042111291102569504,0.0,0.0,0.0,0.0
43,0.04525057291329579,0.042111291102569504-0.04838985472402208,0.0,0.0,0.0,0.0
44,0.051997186315656474,0.04838985472402208-0.055604517907290874,0.0,0.0,0.0,0.0
45,0.05974968294712298,0.055604517907290874-0.06389484798695509,0.0,0.0,0.0,0.0
46,0.06865803450612434,0.06389484798695509-0.07342122102529358,0.0,0.0,0.0,0.0
47,0.07889457265264269,0.07342122102529358-0.0843679242799918,0.0,0.0,0.0,0.0
48,0.09065732275641972,0.0843679242799918-0.09694672123284764,0.014285714285714285,0.0,0.014285714285714285,0.0
49,0.104173834688822,0.09694672123284764-0.11140094814479637,0.024691358024691357,0.0,0.024691358024691357,0.0
50,0.11970558476486157,0.11140094814479637-0.12801022138492676,0.09146341463414634,0.0,0.09146341463414634,0.0
51,0.13755303399074187,0.12801022138492676-0.14709584659655697,0.15625,0.0,0.15625,0.0
52,0.15806144046850026,0.14709584659655697-0.16902703434044355,0.3246753246753247,0.0,0.3246753246753247,0.0
53,0.18162753839845353,0.16902703434044355-0.19422804245646352,0.4089068825910931,0.0,0.4089068825910931,0.0
54,0.20870721288444763,0.19422804245646352-0.22318638331243174,0.6262975778546713,0.0,0.6262975778546713,0.0
55,0.2398243190106739,0.22318638331243174-0.25646225470891604,0.7563291139240507,0.0,0.7563291139240507,0.0
56,0.2755808157946965,0.25646225470891604-0.29469937688047704,0.8792134831460674,0.0,0.8792134831460674,0.0
57,0.3166684110575557,0.29469937688047704-0.33863744523463446,0.9366197183098591,0.0,0.9366197183098591,0.0
58,0.36388194248043493,0.33863744523463446-0.3891264397262354,0.98559670781893,0.0,0.98559670781893,0.0
59,0.4181347537038307,0.3891264397262354-0.447143067681426,0.994661921708185,0.0,0.994661921708185,0.0
60,0.48047636291917317,0.447143067681426-0.5138096581569204,0.9984756097560976,0.0,0.9984756097560976,0.0
61,0.5521127657510048,0.5138096581569204-0.590415873345089,1.0,0.0,1.0,0.0
62,0.6344297651880593,0.590415873345089-0.6784436570310296,1.0,0.006674082313681869,1.0,0.006674082313681869
63,0.7290197798797113,0.6784436570310296-0.7795959027283932,1.0,0.015670910871694418,1.0,0.015670910871694418
64,0.8377126494030795,0.7795959027283932-0.8958293960777659,1.0,0.03793103448275862,1.0,0.03793103448275862
65,0.962611032427293,0.8958293960777659-1.02939266877682,1.0,0.11178707224334601,1.0,0.11178707224334601
66,1.1061310825508135,1.02939266877682-1.182869496324807,1.0,0.2125,1.0,0.2125
67,1.2710491886840591,1.182869496324807-1.3592288810433113,1.0,0.39647326507394764,1.0,0.39647326507394764
68,1.4605556841679195,1.3592288810433113-1.5618824872925274,1.0,0.6002994011976048,1.0,0.6002994011976048
69,1.6783165636286546,1.5618824872925274-1.7947506399647815,1.0,0.797011207970112,1.0,0.797011207970112
70,1.9285444014789475,1.7947506399647815-2.0623381629931137,1.0,0.91676212294769,1.0,0.91676212294769
71,2.2160798439803306,2.0623381629931137-2.369821524967547,1.0,0.9758308157099698,1.0,0.9758308157099698
72,2.546485251327253,2.369821524967547-2.723148977686959,1.0,0.9950480629187299,1.0,0.9950480629187299
73,2.9261523012547075,2.723148977686959-3.129155624822456,1.0,0.9997488068324542,1.0,0.9997488068324542
74,3.3624256357563587,3.129155624822456-3.595695646690262,1.0,1.0,1.0,1.0
75,3.8637449428533444,3.595695646690262-4.131794239016427,1.0,1.0,1.0,1.0
76,4.439808221979223,4.131794239016427-4.747822204942018,1.0,1.0,1.0,1.0
77,5.101759391342542,4.747822204942018-5.455696577743066,1.0,1.0,1.0,1.0
78,5.862403866523051,5.455696577743066-6.269111155303036,1.0,1.0,1.0,1.0
79,6.736456280659766,6.269111155303036-7.203801406016497,1.0,1.0,1.0,1.0
80,7.7408251383668025,7.203801406016497-8.277848870717108,1.0,1.0,1.0,1.0
81,8.894939909994175,8.277848870717108-9.512030949271244,1.0,1.0,1.0,1.0
82,10.22112689385725,9.512030949271244-10.930222838443255,1.0,1.0,1.0,1.0
83,11.745041117472862,10.930222838443255-12.559859396502471,1.0,1.0,1.0,1.0
84,13.496162632912007,12.559859396502471-14.432465869321543,1.0,1.0,1.0,1.0
85,15.508366807080378,14.432465869321543-16.584267744839213,1.0,1.0,1.0,1.0
86,17.82057963916657,16.584267744839213-19.05689153349393,1.0,1.0,1.0,1.0
87,20.47753078234448,19.05689153349393-21.898170031195036,1.0,1.0,1.0,1.0
88,23.530618836900942,21.898170031195036-25.163067642606844,1.0,1.0,1.0,1.0
