,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
58,0.2328272264919528,0.21539673998359793-0.2502577130003077,0.0,0.0,0.0,0.0
59,0.2705092436891925,0.2502577130003077-0.29076077437807735,0.0,0.0,0.0,0.0
60,0.31428992229063063,0.29076077437807735-0.3378190702031839,0.0,0.0,0.0,0.0
61,0.36515630263246773,0.3378190702031839-0.39249353506175155,0.0,0.0,0.0,0.0
62,0.4242551729956928,0.39249353506175155-0.45601681092963403,0.0,0.0,0.0,0.0
63,0.4929189240772017,0.45601681092963403-0.5298210372247694,0.0012787723785166241,0.0,0.0012787723785166241,0.0
64,0.5726955878883129,0.5298210372247694-0.6155701385518563,0.024167002909384356,0.001152073732718894,0.02304147465437788,0.0
65,0.665383738311032,0.6155701385518563-0.7151973380702078,0.05109531645717353,0.0039447731755424065,0.047337278106508875,0.0
66,0.7730730401490482,0.7151973380702078-0.8309487422278886,0.08994800511195532,0.00502092050209205,0.08535564853556485,0.0008368200836820083
67,0.8981913608563807,0.8309487422278886-0.9654339794848729,0.1398369152687927,0.004992867332382311,0.1355206847360913,0.0
68,1.0435595070829216,0.9654339794848729-1.1216850346809704,0.24269658023408722,0.008086253369272238,0.23652291105121293,0.0026954177897574125
69,1.2124548200784615,1.1216850346809704-1.3032246054759526,0.3479500803070363,0.02574146614437605,0.33072188024622273,0.008953553441522105
70,1.4086850637207444,1.3032246054759526-1.5141455219655364,0.45100450647739654,0.03736479842674533,0.4296951819075713,0.014257620452310717
71,1.6366742709814954,1.5141455219655364-1.7592030199974544,0.5776192312236864,0.05112219451371571,0.5548628428927681,0.027847049044056525
72,1.9015624842486663,1.7592030199974544-2.043921948499878,0.6961782039709972,0.08360243989953355,0.6684607104413348,0.055256548259777535
73,2.2093216381617093,2.043921948499878-2.3747213278235404,0.7764712731501138,0.1272896615957777,0.7438683638621546,0.09158646383110836
74,2.566890197551481,2.3747213278235404-2.7590590672794213,0.8645569811765474,0.2009273570324575,0.8304997424008244,0.16743946419371458
75,2.9823295859122934,2.7590590672794213-3.2056001045451654,0.9225346478556188,0.2789007494889848,0.892573245514422,0.2466500113558937
76,3.465005931103682,3.2056001045451654-3.7244117576621987,0.9679892214453105,0.38176197836166925,0.9482225656877898,0.36128284389489956
77,4.025801225759223,3.7244117576621987-4.327190693856248,0.9844508450124697,0.5155466399197592,0.9679037111334002,0.4996656636576396
78,4.677358663037596,4.327190693856248-5.027526632218946,0.9953542351937417,0.6465605374616621,0.9868555571783263,0.6379436249452315
79,5.434367678838127,5.027526632218946-5.8412087254573075,0.9987325748213821,0.7584818159628997,0.9947522577495729,0.7542103978520869
80,6.313895126789661,5.8412087254573075-6.7865815281220145,0.9996994927400714,0.8656160153338303,0.9977638164199766,0.8634863166861889
81,7.335770052390247,6.7865815281220145-7.88495857665848,0.999945758092583,0.9338067923153965,0.9991805517618138,0.933260493489939
82,8.523030741074011,7.88495857665848-9.161102905489543,0.9999957906558401,0.9731317562274793,0.9998433338555538,0.9729750900830331
83,9.90244411895426,9.161102905489543-10.643785332418979,0.9999994517103885,0.9918886034879005,0.9999324050290659,0.9918210085169663
84,11.505109216191226,10.643785332418979-12.366433099963471,1.0,0.9986699820736714,1.0,0.9986699820736714
85,13.367158298134076,12.366433099963471-14.367883496304678,1.0,0.9997983057684551,1.0,0.9997983057684551
86,15.530571471317772,14.367883496304678-16.693259446330867,1.0,1.0,0.9999573506205485,0.9999573506205485
87,18.044123129699024,16.693259446330867-19.394986813067177,1.0,1.0,1.0,1.0
88,20.964481578868316,19.394986813067177-22.533976344669455,1.0,1.0,1.0,1.0
89,24.357486629389896,22.533976344669455-26.18099691411034,1.0,1.0,1.0,1.0
90,28.299633962755713,26.18099691411034-30.41827101140108,1.0,1.0,1.0,1.0
91,32.87979973515094,30.41827101140108-35.34132845890079,1.0,1.0,1.0,1.0
92,38.20124430041776,35.34132845890079-41.061160141934735,1.0,1.0,1.0,1.0
93,44.383940226377504,41.061160141934735-47.70672031082028,1.0,1.0,1.0,1.0
94,51.56727708990119,47.70672031082028-55.4278338689821,1.0,1.0,1.0,1.0
95,59.91320403063909,55.4278338689821-64.3985741922961,1.0,1.0,1.0,1.0
96,69.60988091263724,64.3985741922961-74.8211876329784,1.0,1.0,1.0,1.0
97,80.87592040969088,74.8211876329784-86.93065318640338,1.0,1.0,1.0,1.0
98,93.96531665272829,86.93065318640338-100.9999801190532,1.0,1.0,1.0,1.0
