,E_center [keV],E [keV],trigger eff,eff S1,eff S2,eff S1S2
50,0.06988571605862187,0.06465135134321923-0.07512008077402453,0.00909090909090909,0.0,0.00909090909090909,0.0
51,0.08120202480229875,0.07512008077402453-0.08728396883057297,0.088,0.0,0.088,0.0
52,0.09435073723022491,0.08728396883057297-0.10141750562987685,0.15714285714285714,0.0,0.15714285714285714,0.0
53,0.1096285669915332,0.10141750562987685-0.11783962835318956,0.3522012578616352,0.0,0.3522012578616352,0.0
54,0.1273802733654425,0.11783962835318956-0.13692091837769546,0.47959183673469385,0.0,0.47959183673469385,0.0
55,0.14800644109402616,0.13692091837769546-0.1590919638103569,0.5708333333333333,0.0,0.5708333333333333,0.0
56,0.17197251997154514,0.1590919638103569-0.18485307613273338,0.6995708154506438,0.0,0.6995708154506438,0.0
57,0.19981932817758413,0.18485307613273338-0.2147855802224349,0.791095890410959,0.0,0.791095890410959,0.0
58,0.23217525637205053,0.2147855802224349-0.24956493252166614,0.8571428571428571,0.0,0.8571428571428571,0.0
59,0.2697704479494618,0.24956493252166614-0.28997596337725745,0.9,0.0,0.9,0.0
60,0.3134532754439294,0.28997596337725745-0.33693058751060134,0.9606986899563319,0.0,0.9606986899563319,0.0
61,0.36420948489114846,0.33693058751060134-0.39148838227169563,0.9836363636363636,0.0,0.9836363636363636,0.0
62,0.42318444015878165,0.39148838227169563-0.4548804980458677,0.9942112879884226,0.0,0.9942112879884226,0.0
63,0.4917089692104665,0.4548804980458677-0.5285374403750652,0.995575221238938,0.0,0.995575221238938,0.0
64,0.5713293955498531,0.5285374403750652-0.6141213507246408,0.9987593128882948,0.0024875621890547263,0.9987562189054726,0.0024875621890547263
65,0.6638424325337932,0.6141213507246408-0.7135635143429455,1.0,0.008105369807497468,1.0,0.008105369807497468
66,0.771335727979237,0.7135635143429455-0.8291079416155285,1.0,0.02194656488549618,1.0,0.02194656488549618
67,0.8962349739928285,0.8291079416155285-0.9633620063701285,1.0,0.0688037529319781,1.0,0.0688037529319781
68,1.0413586451029122,0.9633620063701285-1.119355283835696,1.0,0.16724496877168632,1.0,0.16724496877168632
69,1.2099815999138293,1.119355283835696-1.3006079159919628,1.0,0.3217341699942955,1.0,0.3217341699942955
70,1.4059089815164916,1.3006079159919628-1.5112100470410204,1.0,0.5765503875968992,1.0,0.5765503875968992
71,1.6335620842907908,1.5112100470410204-1.7559141215405614,1.0,0.7547090832984512,1.0,0.7547090832984512
72,1.898078124768828,1.7559141215405614-2.040242127997095,1.0,0.9161931818181818,1.0,0.9161931818181818
73,2.2054261679867864,2.040242127997095-2.3706102079764784,1.0,0.9742331288343559,1.0,0.9742331288343559
